100	12
200	8
300	10
400	10
500	10
600	38
700	27
800	16
900	16
1000	17
1100	34
1200	25
1300	25
1400	26
1500	26
1600	27
1700	27
1800	27
1900	28
2000	28
2100	50
2200	45
2300	45
2400	46
2500	46
2600	47
2700	51
2800	47
2900	48
3000	51
3100	53
3200	59
3300	55
3400	57
3500	51
3600	51
3700	51
3800	51
3900	52
4000	52
4100	92
4200	103
4300	102
4400	106
4500	103
4600	106
4700	104
4800	105
4900	105
5000	105
5100	105
5200	106
5300	106
5400	107
5500	116
5600	108
5700	108
5800	109
5900	109
6000	109
6100	110
6200	114
6300	111
6400	112
6500	111
6600	112
6700	112
6800	112
6900	113
7000	113
7100	114
7200	115
7300	115
7400	115
7500	115
7600	116
7700	116
7800	116
7900	117
8000	120
8100	120
8200	177
8300	164
8400	163
8500	163
8600	168
8700	169
8800	165
8900	165
9000	165
9100	165
9200	168
9300	167
9400	166
9500	168
9600	168
9700	172
9800	170
9900	169
10000	169
10100	170
10200	170
10300	174
10400	172
10500	171
10600	172
10700	172
10800	172
10900	187
11000	175
11100	174
11200	174
11300	175
11400	179
11500	179
11600	176
11700	177
11800	176
11900	179
12000	181
12100	178
12200	179
12300	178
12400	179
12500	185
12600	180
12700	180
12800	181
12900	181
13000	183
13100	182
13200	183
13300	182
13400	183
13500	183
13600	185
13700	184
13800	185
13900	185
14000	189
14100	187
14200	186
14300	188
14400	187
14500	187
14600	208
14700	192
14800	188
14900	189
15000	191
15100	191
15200	190
15300	191
15400	191
15500	191
15600	193
15700	193
15800	192
15900	193
16000	195
16100	199
16200	194
16300	196
16400	352
16500	313
16600	305
16700	305
16800	310
16900	306
17000	307
17100	308
17200	307
17300	307
17400	312
17500	308
17600	309
17700	314
17800	311
17900	311
18000	327
18100	311
18200	311
18300	318
18400	313
18500	312
18600	319
18700	313
18800	314
18900	314
19000	315
19100	315
19200	321
19300	316
19400	316
19500	320
19600	317
19700	317
19800	337
19900	318
20000	318
20100	325
20200	320
20300	319
20400	322
20500	320
20600	322
20700	326
20800	321
20900	322
21000	326
21100	323
21200	323
21300	324
21400	324
21500	325
21600	329
21700	325
21800	325
21900	327
22000	327
22100	327
22200	328
22300	328
22400	330
22500	328
22600	329
22700	344
22800	330
22900	330
23000	333
23100	331
23200	331
23300	336
23400	332
23500	332
23600	334
23700	334
23800	338
23900	335
24000	334
24100	338
24200	336
24300	336
24400	338
24500	336
24600	338
24700	342
24800	338
24900	338
25000	426
25100	650
25200	341
25300	341
25400	344
25500	340
25600	342
25700	345
25800	342
25900	343
26000	346
26100	345
26200	348
26300	344
26400	345
26500	345
26600	345
26700	346
26800	349
26900	347
27000	346
27100	351
27200	347
27300	348
27400	349
27500	349
27600	353
27700	349
27800	350
27900	350
28000	351
28100	352
28200	355
28300	353
28400	354
28500	354
28600	354
28700	354
28800	354
28900	355
29000	355
29100	355
29200	379
29300	356
29400	356
29500	356
29600	357
29700	357
29800	362
29900	359
30000	359
30100	360
30200	360
30300	360
30400	361
30500	361
30600	365
30700	362
30800	362
30900	363
31000	363
31100	367
31200	363
31300	368
31400	365
31500	365
31600	365
31700	366
31800	367
31900	367
32000	367
32100	370
32200	367
32300	369
32400	369
32500	369
32600	370
32700	369
32800	657
32900	630
33000	633
33100	646
33200	637
33300	638
33400	632
33500	634
33600	634
33700	634
33800	637
33900	636
34000	642
34100	636
34200	634
34300	639
34400	636
34500	636
34600	640
34700	636
34800	642
34900	638
35000	639
35100	638
35200	643
35300	638
35400	662
35500	646
35600	643
35700	642
35800	645
35900	646
36000	643
36100	644
36200	648
36300	644
36400	645
36500	644
36600	648
36700	650
36800	650
36900	645
37000	647
37100	651
37200	647
37300	649
37400	647
37500	650
37600	742
37700	837
37800	1127
37900	689
38000	655
38100	666
38200	656
38300	655
38400	654
38500	652
38600	656
38700	657
38800	655
38900	655
39000	657
39100	656
39200	662
39300	659
39400	659
39500	658
39600	658
39700	664
39800	683
39900	664
40000	659
40100	660
40200	665
40300	660
40400	666
40500	662
40600	665
40700	662
40800	662
40900	664
41000	668
41100	666
41200	664
41300	666
41400	666
41500	678
41600	667
41700	668
41800	668
41900	666
42000	686
42100	666
42200	669
42300	668
42400	666
42500	678
42600	672
42700	676
42800	676
42900	672
43000	676
43100	674
43200	673
43300	672
43400	673
43500	676
43600	670
43700	676
43800	676
43900	676
44000	673
44100	685
44200	684
44300	677
44400	685
44500	678
44600	679
44700	679
44800	677
44900	678
45000	679
45100	683
45200	680
45300	683
45400	682
45500	686
45600	686
45700	684
45800	684
45900	687
46000	685
46100	685
46200	684
46300	702
46400	698
46500	687
46600	689
46700	686
46800	685
46900	689
47000	692
47100	690
47200	689
47300	688
47400	689
47500	688
47600	690
47700	695
47800	696
47900	694
48000	691
48100	691
48200	694
48300	692
48400	706
48500	700
48600	696
48700	694
48800	699
48900	696
49000	695
49100	698
49200	702
49300	696
49400	698
49500	697
49600	703
49700	701
49800	699
49900	699
50000	703
50100	700
50200	700
50300	705
50400	705
50500	701
50600	800
50700	722
50800	711
50900	705
51000	703
51100	704
51200	703
51300	709
51400	704
51500	706
51600	706
51700	711
51800	706
51900	711
52000	708
52100	710
52200	707
52300	712
52400	711
52500	714
52600	710
52700	712
52800	712
52900	730
53000	711
53100	713
53200	716
53300	717
53400	713
53500	713
